pair,genename,zscore
V$ETS_Q6 - V$GR_Q6_01,FAU,3.17273207512671
V$ETS_Q6 - V$PR_Q2,FAU,3.9672077995858
V$E2A_Q6 - V$ETS_Q6,FAU,3.11110157575432
V$CETS1P54_01 - V$E2F_Q3_01,GPC1,3.52801185566697
V$CETS1P54_01 - V$DR3_Q4,GPC1,3.22809567034375
V$CP2_02 - V$NFKAPPAB50_01,GPC1,3.07342703539984
V$AP1FJ_Q2 - V$PEBP_Q6,GPC1,3.32319122529821
V$AP1_Q2 - V$PEBP_Q6,GPC1,3.56999623435078
V$ER_Q6 - V$PPARA_02,GPC1,3.8424631224902
V$ELF1_Q6 - V$GR_Q6,GPC1,3.35458342393065
V$E2F_Q3_01 - V$MYCMAX_B,GPC1,4.05163641701411
V$ER_Q6_02 - V$PPARA_02,GPC1,3.00411744043648
V$DR4_Q2 - V$PPARA_02,GPC1,3.66930190227633
V$NFAT_Q4_01 - V$SMAD4_Q6,GPC1,3.0595870088975
V$CEBP_Q3 - V$GR_Q6_01,GPC1,3.74355034526024
V$NFKB_Q6_01 - V$PEBP_Q6,GPC1,3.09541668125196
V$AHRHIF_Q6 - V$GR_Q6_01,GPC1,3.02087483819863
V$AHRHIF_Q6 - V$DR3_Q4,GPC1,3.36496695823329
V$CHOP_01 - V$CMYB_01,ID3,4.39065980780932
V$ELK1_02 - V$SMAD4_Q6,ID3,3.21293197273685
V$CETS1P54_01 - V$NFKB_Q6,ID3,3.45007049774864
V$CETS1P54_01 - V$ETS_Q6,ID3,3.41278983178629
V$CEBPB_01 - V$NFY_C,ID3,3.562571680048
V$CREB_Q2 - V$SOX9_B1,ID3,3.37752054516203
V$MYB_Q6 - V$STAT_Q6,ID3,3.00797563165311
V$CEBP_Q2_01 - V$MYB_Q6,ID3,3.01574567380126
V$DR4_Q2 - V$NFY_Q6,ID3,3.38878414001693
V$E2F_Q3_01 - V$GATA_C,ID3,5.71014449815779
V$GRE_C - V$LEF1TCF1_Q4,ID3,3.30217378529248
V$OCT1_Q5_01 - V$OCT_C,ID3,3.41767912281386
V$LEF1TCF1_Q4 - V$STAT_01,ID3,3.01487581043117
V$ETS1_B - V$ICSBP_Q6,ID3,3.21264035242623
V$SMAD4_Q6 - V$SOX9_B1,ID3,3.9088719149096
V$STAT5B_01 - V$STAT_Q6,ID3,3.06322437417665
V$CEBP_Q2_01 - V$PU1_Q6,ID3,3.81367962542638
V$GR_Q6_01 - V$PU1_Q6,ID3,3.5143876460591
V$ETS_Q6 - V$PU1_Q6,ID3,4.10548871706292
V$SF1_Q6 - V$STAT_Q6,ID3,3.87301393501066
V$ER_Q6_02 - V$OSF2_Q6,ID3,3.32306517333381
V$CREB_Q3 - V$ETS_Q4,ID3,3.15365686877125
V$ETS_Q4 - V$PEBP_Q6,ID3,3.31818025340291
V$AP1_Q4_01 - V$HNF1_Q6,ID3,3.00215712355118
V$HNF1_Q6 - V$SMAD_Q6_01,ID3,3.00524258092424
V$CREB_Q3 - V$SMAD_Q6_01,ID3,3.56585590944217
V$ETS_Q6 - V$GR_Q6_01,ID3,3.42372826826516
V$CMYB_01 - V$ELK1_02,ITGB5,3.44668108777133
V$CETS1P54_01 - V$PAX5_01,ITGB5,3.39363716341653
V$AP1FJ_Q2 - V$CETS1P54_01,ITGB5,3.13270097801706
V$DR3_Q4 - V$NFKAPPAB50_01,ITGB5,3.15367041662907
V$CEBP_Q3 - V$CP2_01,ITGB5,3.57339750790268
V$CP2_01 - V$NFKB_Q6_01,ITGB5,3.14532571122285
V$AP1FJ_Q2 - V$PAX5_01,ITGB5,3.18718230469932
V$CREB_Q2 - V$PAX5_01,ITGB5,3.17550868954721
V$EGR_Q6 - V$NFKB_Q6,ITGB5,3.14532553943548
V$ETS_Q6 - V$GRE_C,ITGB5,3.33271424211616
V$EGR_Q6 - V$MYCMAX_B,ITGB5,3.6403985380746
V$E2F_Q4_01 - V$HIF1_Q5,ITGB5,3.08110800877234
V$HMGIY_Q6 - V$STAT6_01,ITGB5,3.91417405275945
V$ETS_Q6 - V$PU1_Q6,ITGB5,3.52880106847932
V$HMGIY_Q6 - V$SF1_Q6,ITGB5,3.19709783003867
V$ETS_Q6 - V$SF1_Q6,ITGB5,3.36634325979266
V$MAF_Q6_01 - V$SF1_Q6,ITGB5,3.98675241836064
V$CREB_Q4_01 - V$OSF2_Q6,ITGB5,3.70658831105868
V$CEBP_Q3 - V$E2F_Q3_01,ITGB5,3.0568707365223
V$CEBP_Q3 - V$ETS_Q6,ITGB5,3.26472381081945
V$CEBP_Q3 - V$PEBP_Q6,ITGB5,3.2886650224326
V$ETS_Q4 - V$GR_Q6_01,ITGB5,3.38852128707562
V$EGR_Q6 - V$ETS_Q6,ITGB5,4.45564052112478
V$CEBP_Q2_01 - V$E2A_Q6,ITGB5,3.04139743487219
V$CETS1P54_01 - V$PU1_Q6,KCNN1,6.06674290560412
V$CEBP_Q3 - V$CETS1P54_01,KCNN1,5.10060862291156
V$CREL_01 - V$STAT_01,KCNN1,3.89637150183802
V$CREL_01 - V$EBF_Q6,KCNN1,3.50998782463638
V$CP2_01 - V$PEBP_Q6,KCNN1,3.54644100222966
V$AP1_Q2 - V$CEBP_Q3,KCNN1,3.27312314963706
V$AP1_Q2 - V$CEBP_Q2_01,KCNN1,3.58764289308541
V$MYCMAX_B - V$NFKB_Q6,KCNN1,3.38724255118246
V$GRE_C - V$PEBP_Q6,KCNN1,3.84308676873335
V$E2F1_Q4 - V$ER_Q6_02,KCNN1,3.0545619202332
V$HIF1_Q5 - V$PPARA_02,KCNN1,3.43198463981354
V$ER_Q6_02 - V$HIF1_Q5,KCNN1,3.64375550691921
V$PU1_Q6 - V$STAT6_01,KCNN1,3.42762002340017
V$MYB_Q5_01 - V$STAT6_01,KCNN1,3.25598591482222
V$EFC_Q6 - V$PPARA_02,KCNN1,3.58858549288061
V$HMGIY_Q6 - V$PU1_Q6,KCNN1,5.10497729063817
V$CEBP_Q3 - V$PU1_Q6,KCNN1,4.31689244118019
V$MYB_Q5_01 - V$PU1_Q6,KCNN1,5.48337280086888
V$PEBP_Q6 - V$SF1_Q6,KCNN1,3.51535503755265
V$LEF1TCF1_Q4 - V$MYB_Q3,KCNN1,3.06862081691595
V$HNF1_Q6 - V$HNF4_Q6,KCNN1,3.45014401753642
V$GR_Q6_01 - V$MYB_Q5_01,KCNN1,3.33450447665566
V$GR_Q6_01 - V$MAF_Q6_01,KCNN1,3.4389412235809
V$MAF_Q6_01 - V$NFAT_Q4_01,KCNN1,3.01298886802735
V$AP1FJ_Q2 - V$CETS1P54_01,KRT15,3.11699516582164
V$AP1_Q2 - V$CETS1P54_01,KRT15,3.00813806862744
V$CETS1P54_01 - V$SP1_Q2_01,KRT15,3.1008908606468
V$CEBPB_02 - V$CREB_Q3,KRT15,3.14659542851479
V$CEBPB_02 - V$E2A_Q6,KRT15,3.72063246075582
V$AP1FJ_Q2 - V$SOX9_B1,KRT15,3.24944014754745
V$AP1FJ_Q2 - V$SP1_Q2_01,KRT15,3.02922035145731
V$AP1_Q2 - V$SOX9_B1,KRT15,3.16237272401902
V$AP1_Q6 - V$PPARA_02,KRT15,3.03081567433072
V$MYB_Q6 - V$STAT6_01,KRT15,3.42933797321159
V$HNF1_Q6 - V$NFY_Q6,KRT15,3.55638040410323
V$CEBP_Q2 - V$E2A_Q6,KRT15,4.05619561418586
V$NFKB_C - V$PPARA_02,KRT15,3.31843748293435
V$DR4_Q2 - V$NFKB_C,KRT15,3.11888416314596
V$ETS1_B - V$LEF1_Q2,KRT15,4.06102824443577
V$AP1_Q4_01 - V$ETS1_B,KRT15,3.06512932133527
V$SOX9_B1 - V$STAT_Q6,KRT15,3.66884873873665
V$IPF1_Q4 - V$PIT1_Q6,KRT15,3.45586333370391
V$GR_Q6_01 - V$PU1_Q6,KRT15,3.79958385987822
V$AML_Q6 - V$SMAD_Q6_01,KRT15,3.18258406889481
V$GATA_Q6 - V$IRF_Q6_01,KRT15,3.3545613212291
V$CEBP_Q2_01 - V$E2A_Q2,KRT15,3.75146884083038
V$DR3_Q4 - V$LEF1_Q2,KRT15,4.45592717955928
V$CEBP_Q2_01 - V$E2A_Q6,KRT15,3.45557285493801
V$DR3_Q4 - V$PEBP_Q6,KRT15,3.27646144288722
V$CETS168_Q6 - V$MYOD_01,KRT19,3.47890061910882
V$CMYB_01 - V$ELK1_02,KRT19,3.06403312499003
V$CETS1P54_01 - V$ER_Q6_02,KRT19,3.52314235058755
V$CETS1P54_01 - V$ETS_Q6,KRT19,3.2661683389524
V$CP2_02 - V$NFKAPPAB50_01,KRT19,3.31743110289875
V$CREL_01 - V$NFKB_Q6,KRT19,3.32123869376174
V$CP2_02 - V$NFKAPPAB_01,KRT19,3.34893186183792
V$CP2_01 - V$ER_Q6_02,KRT19,3.65639454132312
V$AP1FJ_Q2 - V$IRF_Q6,KRT19,3.27542138734099
V$AP1_Q2 - V$HMGIY_Q6,KRT19,3.27729400808282
V$GRE_C - V$NFY_Q6,KRT19,3.27254741657582
V$AHRHIF_Q6 - V$ER_Q6,KRT19,3.69996295178103
V$GR_Q6 - V$PU1_Q6,KRT19,3.37159686022108
V$MYOD_Q6_01 - V$NF1_Q6,KRT19,3.07583101772874
V$ETS_Q6 - V$NFKB_Q6,KRT19,3.23459570034636
V$CETS168_Q6 - V$USF_C,KRT19,3.12679737995872
V$DR4_Q2 - V$MYCMAX_B,KRT19,3.00907630384534
V$E2F_03 - V$E2F_Q3_01,KRT19,3.40192483996057
V$OCT_Q6 - V$PU1_Q6,KRT19,3.45251923756056
V$DR4_Q2 - V$OSF2_Q6,KRT19,3.0376804242099
V$E2A_Q2 - V$ELF1_Q6,KRT19,3.18736209973982
V$E2F_Q3_01 - V$E2F_Q4_01,KRT19,4.87907183255477
V$ER_Q6_02 - V$GR_Q6_01,KRT19,3.34494023234128
V$ER_Q6_02 - V$MAF_Q6_01,KRT19,3.55113491265802
V$CMYB_01 - V$SMAD3_Q6,LIF,3.77386935862268
V$AP1_Q2_01 - V$CMYB_01,LIF,3.62371077373525
V$ELK1_02 - V$NFY_C,LIF,4.05211730516685
V$AP1FJ_Q2 - V$CETS1P54_01,LIF,3.18836609446821
V$AP1_Q2 - V$CETS1P54_01,LIF,3.43735074480504
V$AP1_Q6 - V$CETS1P54_01,LIF,3.01496800796028
V$AP1_C - V$CETS1P54_01,LIF,3.16043882280331
V$CREBP1CJUN_01 - V$OSF2_Q6,LIF,3.00947603637963
V$CP2_01 - V$SF1_Q6,LIF,3.51643975416635
V$CP2_01 - V$USF_Q6_01,LIF,3.38662562981007
V$OCT1_04 - V$STAT5B_01,LIF,3.57611635696489
V$AP1FJ_Q2 - V$ETS_Q4,LIF,3.3950824502215
V$SF1_Q6 - V$SP1_Q6,LIF,4.72048533089427
V$CETS168_Q6 - V$SP1_Q6,LIF,3.08929389677289
V$SP1_Q4_01 - V$SP1_Q6,LIF,4.88106105350239
V$SP1_Q2_01 - V$SP1_Q6,LIF,4.3337528720157
V$AP1_C - V$ETS1_B,LIF,3.88607716395243
V$AP1_C - V$ETS_Q4,LIF,3.36775196374073
V$ER_Q6_02 - V$USF_C,LIF,3.90925527777778
V$LEF1TCF1_Q4 - V$NFAT_Q6,LIF,3.05231178604221
V$ETS1_B - V$HMGIY_Q6,LIF,3.09760291996403
V$NFAT_Q4_01 - V$SOX9_B1,LIF,3.11293345258515
V$PU1_Q6 - V$STAT6_01,LIF,3.3587365616978
V$OCT_Q6 - V$STAT6_01,LIF,3.14061151225641
V$FOX_Q2 - V$STAT6_01,LIF,3.69567370298568
V$CREB_Q3 - V$PU1_Q6,LIF,3.36898282761943
V$SF1_Q6 - V$SP1_Q4_01,LIF,3.54704618868945
V$SF1_Q6 - V$SP1_Q2_01,LIF,3.05600733896317
V$FOX_Q2 - V$HMGIY_Q6,LIF,4.10462740844058
V$AP1_Q2_01 - V$MYB_Q3,LIF,3.09088416019793
V$FOX_Q2 - V$GATA_Q6,LIF,3.92567190577976
V$CREB_Q3 - V$PEBP_Q6,LIF,3.94463433523172
V$SP1_Q2_01 - V$SP1_Q4_01,LIF,4.24348666062125
V$ER_Q6_02 - V$SP1_Q2_01,LIF,3.16020991986053
V$E2A_Q6 - V$ER_Q6_02,LIF,3.61103812166321
V$CREBP1CJUN_01 - V$VMYB_01,MAP3K11,3.01133234302261
V$CETS1P54_01 - V$ELK1_02,MAP3K11,3.95865730286644
V$ELK1_02 - V$IRF_Q6,MAP3K11,3.61791556646319
V$CETS1P54_01 - V$PU1_Q6,MAP3K11,5.74498495639708
V$NFKAPPAB_01 - V$OSF2_Q6,MAP3K11,3.25680894139946
V$CEBPB_02 - V$ER_Q6_02,MAP3K11,3.19876964079521
V$LEF1_Q2 - V$OCT1_04,MAP3K11,3.25899165220717
V$CETS168_Q6 - V$ER_Q6,MAP3K11,3.14388939128497
V$ELF1_Q6 - V$ER_Q6,MAP3K11,3.77740410731727
V$GR_Q6 - V$PU1_Q6,MAP3K11,3.694464612158
V$ELF1_Q6 - V$GR_Q6,MAP3K11,3.60698886921591
V$CEBP_Q3 - V$GR_Q6,MAP3K11,3.92932366328063
V$GRE_C - V$NF1_Q6,MAP3K11,4.16817877025639
V$ETS_Q4 - V$NF1_Q6,MAP3K11,3.27851241455173
V$DR3_Q4 - V$GATA_C,MAP3K11,3.03251360153947
V$GRE_C - V$NF1_Q6_01,MAP3K11,3.23773996180558
V$STAT_01 - V$USF_C,MAP3K11,3.47853792651131
V$STAT_01 - V$USF_Q6_01,MAP3K11,3.38827926359119
V$NFAT_Q6 - V$USF_Q6_01,MAP3K11,3.02557930128825
V$ETS1_B - V$PU1_Q6,MAP3K11,3.05083372954692
V$MYOD_Q6_01 - V$STAT6_01,MAP3K11,3.61299357457402
V$ETS_Q4 - V$PU1_Q6,MAP3K11,3.81848238456848
V$PU1_Q6 - V$SP1_Q4_01,MAP3K11,3.75182121433961
V$PR_Q2 - V$PU1_Q6,MAP3K11,3.73952300926216
V$ELF1_Q6 - V$HNF3_Q6,MAP3K11,3.32234181796426
V$CEBP_Q3 - V$SP1_Q4_01,MAP3K11,3.45708522361214
V$ETS_Q4 - V$MAF_Q6_01,MAP3K11,3.71290425713305
V$IRF_Q6_01 - V$NFKB_Q6_01,MAP3K11,3.40670630106296
V$MYOD_Q6_01 - V$STAT_Q6,MAP3K11,5.2596515751574
V$MAF_Q6_01 - V$MYB_Q5_01,MAP3K11,3.00763899989133
V$AP1_Q2_01 - V$AP1_Q4_01,MAP3K11,3.10910556022139
V$CP2_02 - V$ER_Q6_02,MAP3K11,3.17721637600936
V$CETS1P54_01 - V$MYCMAX_B,MPG,4.19722623686821
V$CEBP_Q3 - V$CETS1P54_01,MPG,3.87736568861928
V$CETS1P54_01 - V$GR_Q6_01,MPG,3.46514085513367
V$CETS1P54_01 - V$ETS_Q6,MPG,3.1132656166052
V$NFKAPPAB65_01 - V$PEBP_Q6,MPG,4.34961287352126
V$CREL_01 - V$E2A_Q6,MPG,3.50671710054969
V$CREL_01 - V$PEBP_Q6,MPG,4.58953349966551
V$COUP_01 - V$SREBP_Q3,MPG,3.89546186406949
V$ER_Q6 - V$ETS_Q6,MPG,3.68174731365348
V$E2A_Q6 - V$NFKB_Q6,MPG,3.04176341287425
V$NFKB_C - V$PEBP_Q6,MPG,3.13866751185071
V$HNF4_Q6 - V$MYCMAX_B,MPG,3.3091538592907
V$PPARA_02 - V$PR_Q2,MPG,4.02059437837807
V$MYB_Q5_01 - V$PU1_Q6,MPG,3.26865389042883
V$ETS_Q4 - V$SF1_Q6,MPG,3.19768255174448
V$CP2_02 - V$DR1_Q3,MPG,3.07687076793447
V$DR1_Q3 - V$SMAD_Q6_01,MPG,3.06058642397024
V$CEBP_Q3 - V$ETS_Q4,MPG,3.075816860044
V$CEBP_Q3 - V$ETS_Q6,MPG,3.74012952296887
V$E2A_Q6 - V$NFKB_Q6_01,MPG,3.1651682051934
V$AP1_Q4_01 - V$NFY_Q6_01,MPG,3.09530059794872
V$E2F_Q3_01 - V$STAT_Q6,MPG,3.10708435429769
V$CEBP_Q2_01 - V$MYB_Q5_01,MPG,3.86074152737175
V$ETS_Q6 - V$GR_Q6_01,MPG,3.31830414430362
V$CETS1P54_01 - V$ELK1_02,NPAS2,3.82656977861298
V$CEBP_Q3 - V$ELK1_02,NPAS2,3.13079384657602
V$E2A_Q6 - V$ELK1_02,NPAS2,3.42785352917148
V$CETS1P54_01 - V$ETS_Q6,NPAS2,6.06072442032506
V$CETS1P54_01 - V$PEBP_Q6,NPAS2,3.70716731207541
V$CP2_01 - V$ETS_Q4,NPAS2,3.18397958125277
V$CP2_02 - V$NFKB_C,NPAS2,3.08959062310743
V$EFC_Q6 - V$MYOD_Q6_01,NPAS2,3.1003581846865
V$CEBP_Q3 - V$PU1_Q6,NPAS2,3.02517921216831
V$ETS_Q6 - V$PU1_Q6,NPAS2,4.45252715495558
V$E2A_Q6 - V$ELF1_Q6,NPAS2,3.20220246677477
V$CEBP_Q3 - V$ETS_Q6,NPAS2,3.45715623329924
V$ETS_Q4 - V$SMAD_Q6_01,NPAS2,4.78536610895708
V$NFAT_Q4_01 - V$PEBP_Q6,NPAS2,3.65373464152206
V$ER_Q6_02 - V$HNF4_Q6,NPAS2,3.50714522213735
V$ETS_Q6 - V$SMAD_Q6_01,NPAS2,3.94065912594416
V$ELK1_02 - V$SMAD4_Q6,PAPPA,3.1692878021968
V$CETS1P54_01 - V$NF1_Q6,PAPPA,3.26609250552578
V$CETS1P54_01 - V$STAT_Q6,PAPPA,3.11737165264841
V$CREL_01 - V$NFKAPPAB65_01,PAPPA,4.08605346618124
V$AP1_Q2_01 - V$CEBPB_02,PAPPA,3.2356674448958
V$HNF1_01 - V$NFY_01,PAPPA,3.21816026154172
V$GR_Q6 - V$IRF_Q6,PAPPA,3.56407511079235
V$NFKB_Q6 - V$NFKB_Q6_01,PAPPA,4.34635508972735
V$E2A_Q6 - V$NFKB_Q6,PAPPA,3.07300662595633
V$EGR_Q6 - V$GRE_C,PAPPA,3.65858799253494
V$AP1_Q2_01 - V$STAT_01,PAPPA,3.49152528550333
V$NFAT_Q6 - V$SMAD_Q6_01,PAPPA,3.11095139932398
V$ETS1_B - V$IRF_Q6_01,PAPPA,3.7123549342381
V$OCT_Q6 - V$SOX9_B1,PAPPA,3.14133099579906
V$MAF_Q6_01 - V$SOX9_B1,PAPPA,3.31860884412755
V$IPF1_Q4 - V$MYB_Q3,PAPPA,3.38657973949383
V$PU1_Q6 - V$STAT6_01,PAPPA,6.87987181160052
V$ETS_Q4 - V$STAT6_01,PAPPA,4.31552928773233
V$GR_Q6_01 - V$STAT6_01,PAPPA,3.79773970017494
V$PR_Q2 - V$STAT6_01,PAPPA,4.04650338737148
V$NFAT_Q4_01 - V$PU1_Q6,PAPPA,4.45768382251023
V$PR_Q2 - V$PU1_Q6,PAPPA,3.37716480369232
V$ICSBP_Q6 - V$LEF1_Q2,PAPPA,3.48605823777346
V$CEBP_Q3 - V$ETS_Q4,PAPPA,3.1649289122143
V$CEBP_Q3 - V$PR_Q2,PAPPA,3.89904973510773
V$IRF_Q6 - V$SMAD_Q6_01,PAPPA,3.18016776146478
V$AP1_Q4_01 - V$CREB_Q3,PAPPA,3.26524698540039
V$AP1_Q2_01 - V$LEF1_Q2,PAPPA,3.61302591715994
V$CETS1P54_01 - V$MYCMAX_B,PPP2R2A,3.5393933513598
V$CETS1P54_01 - V$E2F_Q3_01,PPP2R2A,3.02242454601177
V$CETS1P54_01 - V$ETS_Q6,PPP2R2A,3.36519401766522
V$GRE_C - V$NFKAPPAB65_01,PPP2R2A,3.04921347858689
V$AP1FJ_Q2 - V$SMAD3_Q6,PPP2R2A,5.71020125558718
V$AP1FJ_Q2 - V$CREB_Q3,PPP2R2A,4.9796973237207
V$AP1FJ_Q2 - V$E2A_Q6,PPP2R2A,3.63863056092498
V$CEBP_Q3 - V$GR_Q6,PPP2R2A,3.42554980050208
V$CEBP_Q2_01 - V$GR_Q6,PPP2R2A,3.19528104121297
V$GRE_C - V$NFKB_Q6,PPP2R2A,3.17088261646542
V$MYCMAX_B - V$NFKB_Q6,PPP2R2A,3.1160841840011
V$DR1_Q3 - V$GRE_C,PPP2R2A,4.84742865768365
V$HMGIY_Q6 - V$USF_C,PPP2R2A,3.61732999242673
V$CHOP_01 - V$E2F1_Q4,PPP2R2A,3.36974646730764
V$MYCMAX_B - V$SF1_Q6,PPP2R2A,3.78185186096571
V$ETS_Q4 - V$MYCMAX_B,PPP2R2A,3.3413696736072
V$MYCMAX_B - V$NFAT_Q4_01,PPP2R2A,3.29366264520342
V$ETS_Q6 - V$MYCMAX_B,PPP2R2A,4.60866997617594
V$ETS1_B - V$USF_Q6_01,PPP2R2A,3.56446201707609
V$CEBP_Q3 - V$PU1_Q6,PPP2R2A,3.82556569144508
V$CREB_Q3 - V$SMAD3_Q6,PPP2R2A,4.14148994956279
V$SMAD3_Q6 - V$SMAD_Q6_01,PPP2R2A,3.06246259016386
V$CEBP_Q3 - V$SF1_Q6,PPP2R2A,3.80574240146755
V$AHRHIF_Q6 - V$DR1_Q3,PPP2R2A,4.26549409975787
V$CEBP_Q2_01 - V$CEBP_Q3,PPP2R2A,3.11705488408753
V$CEBP_Q3 - V$SMAD_Q6_01,PPP2R2A,3.22147247059306
V$CEBP_Q3 - V$MAF_Q6_01,PPP2R2A,3.37005909926566
V$ETS_Q4 - V$USF_Q6_01,PPP2R2A,3.25038073367384
V$E2F_Q4_01 - V$HNF3_Q6,PPP2R2A,3.13769311694161
V$MYB_Q5_01 - V$USF_Q6_01,PPP2R2A,3.10402613593721
V$CREB_Q3 - V$SMAD_Q6_01,PPP2R2A,3.52639177436274
V$CEBP_Q2_01 - V$E2A_Q6,PPP2R2A,3.02901957587586
V$CEBP_Q2_01 - V$MAF_Q6_01,PPP2R2A,3.61274152306183
V$CP2_02 - V$PEBP_Q6,PPP2R2A,3.09382485432425
V$IPF1_Q4 - V$VMYB_01,SRGN,3.30292026189424
V$GR_Q6_01 - V$SP1_01,SRGN,3.2038649325741
V$CETS1P54_01 - V$PR_Q2,SRGN,3.93820900570015
V$CETS1P54_01 - V$IRF_Q6_01,SRGN,3.25137247659852
V$CEBPB_01 - V$GR_Q6_01,SRGN,3.69483829214735
V$CEBPB_01 - V$PR_Q2,SRGN,3.88946039458852
V$AP1_Q6 - V$PEBP_Q6,SRGN,3.65787455652723
V$AP1_Q4_01 - V$NF1_Q6,SRGN,3.08864179742455
V$ETS1_B - V$ETS_Q4,SRGN,3.58648669889194
V$E2A_Q6 - V$IPF1_Q4,SRGN,3.50059807466224
V$PU1_Q6 - V$STAT6_01,SRGN,4.70830703595579
V$CEBP_Q2_01 - V$STAT6_01,SRGN,3.26373993686209
V$ETS_Q6 - V$STAT6_01,SRGN,5.82407004709412
V$AP1_01 - V$SP1_Q6_01,SRGN,3.11322576696433
V$AP1_01 - V$PEBP_Q6,SRGN,4.10973280130815
V$NFAT_Q4_01 - V$PU1_Q6,SRGN,3.4435337160032
V$PR_Q2 - V$PU1_Q6,SRGN,3.21350334057075
V$PIT1_Q6 - V$SMAD4_Q6,SRGN,4.04293704935842
V$CP2_02 - V$ELF1_Q6,SRGN,3.31272028464932
V$IRF_Q6 - V$STAT_Q6,SRGN,3.47428616037262
V$AP1_Q2_01 - V$MYB_Q3,SRGN,3.01549094719915
V$HNF1_Q6 - V$OCT_Q6,SRGN,3.04029124118202
V$GR_Q6_01 - V$PIT1_Q6,SRGN,3.02849214886213
V$ETS_Q6 - V$NFAT_Q4_01,SRGN,3.03690317490933
V$CETS1P54_01 - V$CMYB_01,PTPN1,3.24556891248684
V$CMYB_01 - V$HMGIY_Q6,PTPN1,3.05218206436581
V$ELK1_01 - V$MYB_Q6,PTPN1,3.01448349795177
V$CEBP_Q2 - V$NFKAPPAB65_01,PTPN1,3.02450253030897
V$NFKAPPAB65_01 - V$SF1_Q6,PTPN1,3.30532971788669
V$CP2_02 - V$NFKAPPAB65_01,PTPN1,3.37994059254868
V$CP2_01 - V$CREL_01,PTPN1,3.76364254163121
V$CREL_01 - V$SF1_Q6,PTPN1,4.12243735124037
V$CREL_01 - V$E2F_Q3_01,PTPN1,3.96445313663022
V$CP2_02 - V$CREL_01,PTPN1,3.15789657016382
V$E2F_Q4_01 - V$NFKAPPAB_01,PTPN1,3.46743805744752
V$CP2_01 - V$NFKB_Q6,PTPN1,3.19594611621598
V$CP2_01 - V$ETS1_B,PTPN1,3.04818469071452
V$AP1FJ_Q2 - V$SF1_Q6,PTPN1,3.13176830677644
V$AP1_Q2 - V$E2A_Q6,PTPN1,3.22691111290593
V$GR_Q6 - V$IRF_Q6,PTPN1,5.48946838693726
V$MYCMAX_B - V$NF1_Q6,PTPN1,3.10449597481742
V$ETS1_B - V$PU1_Q6,PTPN1,3.21341728587138
V$IRF_Q6 - V$PPARA_02,PTPN1,3.76427540120643
V$PIT1_Q6 - V$PPARA_02,PTPN1,3.64677305613322
V$MYB_Q5_01 - V$PU1_Q6,PTPN1,3.57483409611334
V$ETS_Q4 - V$SF1_Q6,PTPN1,3.50785546020704
V$CETS168_Q6 - V$NF1_Q6_01,PTPN1,3.46361245582174
V$HMGIY_Q6 - V$HNF4_Q6,PTPN1,4.03650379253827
V$CEBP_Q3 - V$MYB_Q5_01,PTPN1,3.31667362015829
V$HIF1_Q3 - V$IRF_Q6,PTPN1,3.0694353151916
V$MYB_Q3 - V$SREBP_Q3,PTPN1,3.11119203265445
V$CREB_Q3 - V$OCT_Q6,PTPN1,3.33169161073017
V$ETS_Q6 - V$MYB_Q5_01,PTPN1,3.25726614036134
V$GR_Q6_01 - V$MAF_Q6_01,PTPN1,3.30976129300751
V$AP1_Q2_01 - V$E2A_Q6,PTPN1,3.33426329977911
V$AP1_Q4_01 - V$E2A_Q6,PTPN1,3.06318275930371
V$CETS1P54_01 - V$SMAD_Q6_01,MRPL12,3.7347370429978
V$CREL_01 - V$PU1_Q6,MRPL12,3.43853485354768
V$CP2_01 - V$CREB_Q3,MRPL12,3.17741180265454
V$CP2_01 - V$SP1_Q4_01,MRPL12,3.34440501655061
V$CP2_01 - V$SMAD_Q6_01,MRPL12,3.34453116399704
V$CP2_01 - V$KROX_Q6,MRPL12,3.35343051099296
V$CP2_01 - V$PEBP_Q6,MRPL12,3.51224939338284
V$CEBPB_01 - V$E2F_03,MRPL12,3.22792488189452
V$CEBPA_01 - V$CREB_Q4_01,MRPL12,3.09102632071726
V$AP1_Q2 - V$PU1_Q6,MRPL12,3.12142609919054
V$CEBP_Q2 - V$E2A_Q2,MRPL12,3.03584506603247
V$NF1_Q6 - V$PEBP_Q6,MRPL12,4.10710610269826
V$HIF1_Q5 - V$NFKB_Q6,MRPL12,3.65122584671808
V$ETS_Q6 - V$MYCMAX_B,MRPL12,3.06816436583279
V$ETS1_B - V$STAT6_01,MRPL12,3.24270304525167
V$AP1_Q4_01 - V$ICSBP_Q6,MRPL12,3.186904721823
V$ELF1_Q6 - V$OCT_Q6,MRPL12,3.56391684718764
V$DR1_Q3 - V$HNF3_Q6,MRPL12,3.11573995267838
V$NF1_Q6_01 - V$SREBP_Q3,MRPL12,3.52218587897354
V$AHRHIF_Q6 - V$MYB_Q5_01,MRPL12,3.00241634973428
V$DR3_Q4 - V$EBF_Q6,MRPL12,3.04921452523315
V$CHOP_01 - V$MYOD_01,SHB,3.05098278064544
V$CMYB_01 - V$SF1_Q6,SHB,3.33112997380484
V$CETS1P54_01 - V$MYCMAX_B,SHB,3.16357763168534
V$CETS1P54_01 - V$E2F_Q3_01,SHB,3.35004453790212
V$AHRHIF_Q6 - V$CETS1P54_01,SHB,4.39862781603519
